time_s,Ax_mg,Ay_mg,Az_mg,Aabs_mg,Roll_deg,Pitch_deg
6.7,-1011.822,256.208,-67.054,1045.908,104.67,75.33
6.73,-960.781,231.188,-29.024,988.63,97.16,76.37
6.76,-1000.813,256.208,-14.011,1033.182,93.13,75.62
6.78,-985.801,229.186,-23.019,1012.354,95.74,76.85
6.81,-988.803,215.175,-73.059,1014.579,108.59,77.35
6.84,-977.794,152.124,-57.046,991.2,132.65,78.16
6.87,-981.798,173.141,-104.085,1002.366,121.01,78.37
6.9,-1006.818,172.14,-2.002,1021.43,90.67,80.3
6.92,-1001.814,203.165,14.011,1022.303,86.05,78.51
6.95,-989.804,222.181,6.005,1014.452,97.25,76.59
6.98,-987.803,232.189,-65.053,1016.807,105.65,76.28
7.01,-1001.814,255.207,-55.045,1035.274,102.17,75.39
7.03,-986.802,209.17,-13.011,1008.811,93.56,78.01
7.06,-985.801,194.158,-30.024,1005.188,98.79,78.73
7.09,-995.809,194.158,-67.054,1016.774,109.05,78.34
7.12,-988.803,197.16,-86.07,1011.935,113.58,77.73
7.15,-985.801,182.148,-120.098,1009.656,125.38,78.12
7.17,-998.812,160.13,-116.094,1018.206,120.7,79.44
7.2,-1005.817,182.148,-70.057,1024.575,111.04,79.02
7.23,-1025.833,175.142,-67.054,1042.835,110.95,79.64
7.26,-1002.815,167.136,-96.078,1021.177,119.89,79.12
7.28,-1009.82,165.134,-96.078,1027.734,120.58,79.97
7.31,-1012.823,141.115,-103.084,1027.789,126.15,80.21
7.34,-1014.825,116.094,-161.131,1034.074,144.23,78.93
7.37,-1013.824,104.085,-132.107,1027.679,141.77,80.58
7.4,-1018.828,144.117,-98.08,1033.634,124.24,80.29
7.43,-999.812,229.186,-91.074,1029.779,111.67,76.14
7.45,-985.801,208.169,-122.099,1014.912,120.39,76.24
7.48,-997.811,183.149,-134.109,1023.306,129.08,78.08
7.51,-993.807,147.12,-123.1,1012.152,133.81,78.41
7.54,-998.812,133.108,-124.101,1015.255,132.99,79.67
7.57,-1018.828,167.136,-118.096,1039.178,125.24,78.64
7.59,-987.803,175.142,-154.125,1014.979,131.35,76.71
7.62,-965.785,179.146,-108.088,988.188,117.33,76.12
7.65,-977.794,164.133,-166.135,1005.297,135.35,76.57
7.68,-1013.824,120.098,-162.132,1033.706,143.47,78.74
7.71,-980.797,173.141,-62.05,997.893,109.72,79.38
7.73,-953.775,170.138,-122.099,976.495,125.66,77.62
7.76,-1029.837,129.105,-183.149,1053.933,144.82,77.72
7.79,-964.784,79.064,-223.181,993.413,160.49,76.21
7.82,-962.782,161.131,-169.137,990.717,122.89,75.52
7.84,-974.792,190.155,-139.113,1002.861,126.19,76.41
7.87,-1009.82,185.15,-124.101,1034.127,123.83,77.55
7.9,-996.81,120.098,-81.066,1007.286,124.02,81.73
7.93,-1029.837,154.125,-106.086,1046.696,124.54,79.7
7.96,-1014.825,117.095,-108.088,1027.26,132.71,81.08
7.98,-1000.813,166.135,-122.099,1021.83,126.31,78.36
8.01,-1016.826,227.185,-125.102,1049.38,119.38,75.92
8.04,-984.8,211.172,-84.068,1010.689,107.62,77.32
8.07,-967.786,199.162,-88.072,991.984,113.86,77.32
8.1,-1052.855,174.141,-109.089,1072.721,122.06,78.96
8.12,-1019.829,159.129,-86.07,1035.751,118.41,79.94
8.15,-1001.814,139.113,-14.011,1011.524,90,80.02
8.18,-975.793,212.172,-71.058,1001.118,108.52,77.09
8.21,-1001.814,202.164,-165.134,1035.264,129.24,75.4
8.24,-989.804,155.126,-102.083,1007.074,123.35,79.37
8.26,-1032.839,171.139,-71.058,1049.331,112.55,79.83
8.29,-984.8,221.18,-83.067,1012.745,110.58,76.51
8.32,-980.797,258.21,-104.085,1019.543,111.95,74.15
8.35,-990.805,273.222,-56.046,1029.313,102.06,74.86
8.38,-997.811,198.161,-20.016,1017.494,104.72,78.4
8.4,-995.809,182.148,-76.062,1015.184,112.66,78.79
8.43,-991.806,211.172,-57.046,1015.641,105.12,77.56
8.46,-965.785,181.147,-75.061,985.489,112.51,78.52
8.49,-987.803,201.163,-109.089,1013.963,104.29,77.05
8.51,-979.796,220.179,-41.033,1005.069,100.56,77.12
8.54,-991.806,264.215,5.004,1026.408,88.91,75.08
8.57,-968.787,242.197,-37.03,999.289,98.69,75.81
8.6,-1006.818,208.169,-108.088,1033.779,117.44,76.89
8.63,-973.791,167.136,-94.076,992.499,119.37,78.86
8.65,-970.789,169.137,-47.038,986.535,105.54,79.75
8.68,-994.808,171.139,-43.035,1010.339,101.47,77.72
8.71,-1006.818,239.194,20.016,1035.035,79.11,76.4
8.74,-989.804,258.21,-14.011,1023.025,93.11,75.36
8.77,-1006.818,211.172,-96.078,1033.202,114.46,77.02
8.79,-992.807,232.189,-47.038,1020.681,101.45,76.58
8.82,-977.794,229.186,-6.005,1004.313,88.26,76.7
8.85,-998.812,212.172,-19.015,1021.275,95.12,77.96
8.88,-989.804,205.167,-60.049,1012.626,106.31,77.81
8.9,-1001.814,243.198,-5.004,1030.923,91.18,76.35
8.93,-978.795,283.23,23.019,1019.21,85.35,73.81
8.96,-1006.818,227.185,-44.036,1033.07,100.97,77.06
8.99,-1020.829,205.167,-81.066,1044.394,111.56,77.81
9.02,-1001.814,214.174,-93.076,1028.671,112.02,76.08
9.04,-986.802,193.157,-29.024,1005.947,93.85,78.9
9.07,-1009.82,207.168,28.023,1031.233,82.3,78.3
9.1,-981.798,191.155,-33.027,1000.779,99.8,78.82
9.13,-1003.816,228.185,-98.08,1034.086,113.26,76.1
9.15,-993.807,253.206,-132.107,1034.03,103.75,75.94
9.18,-947.77,234.19,-51.041,977.609,102.3,75.81
9.21,-1001.814,271.22,-54.044,1039.285,101.27,74.57
9.24,-971.79,203.165,-35.028,993.417,99.78,78.02
9.27,-981.798,182.148,-28.023,998.944,98.75,79.37
9.3,-1037.843,197.16,-123.1,1063.553,121.98,77.28
9.32,-989.804,166.135,-72.059,1006.233,113.45,79.63
9.35,-993.807,215.175,-21.017,1017.052,95.58,77.73
9.38,-1020.829,207.168,-59.048,1043.311,105.91,78.08
9.41,-1007.819,202.164,-79.064,1030.932,111.36,77.84
9.44,-1019.829,236.192,14.011,1046.916,86.61,76.94
9.46,-1001.814,225.183,10.008,1026.859,87.46,77.32
9.49,-993.807,233.189,-57.046,1022.392,116.57,76.19
